"","Covid_probTrans","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"31",0.03,"equal",2,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.151333333333333,0.15206,0.152426666666667,0.152926666666667,0.15432,0.14636,0.1509,0.15242,0.15344,0.15572,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,4e-05,0.00012,0.0386133333333333,0.0396766666666667,0.0400266666666666,0.0405233333333333,0.0412933333333333,0.0374,0.039,0.03976,0.0406,0.04296,0,0,0,0,0,0,0,0,0,0
"32",0.05,"equal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.151066666666667,0.152033333333333,0.152453333333333,0.152826666666667,0.153906666666667,0.148,0.15126,0.15232,0.15358,0.15628,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00016,0.0384933333333333,0.03948,0.0398866666666667,0.0404266666666667,0.04208,0.03776,0.03903,0.03984,0.04088,0.04272,0,0,0,0,0,0,0,0,0,0
"33",0.07,"equal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00012,0.00032,0.151026666666667,0.151996666666667,0.15244,0.152786666666667,0.154373333333333,0.1464,0.1512,0.15238,0.15365,0.15652,0,9.99999999999998e-06,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,4e-05,0.00012,0.03884,0.0396133333333333,0.04006,0.04048,0.04144,0.036,0.03931,0.04016,0.04097,0.04296,0,0,0,0,0,0,0,0,0,0
"34",0.09,"equal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,8e-05,0,8e-05,0.00012,0.00012,0.00024,0.150266666666667,0.151953333333333,0.152446666666667,0.152866666666667,0.15368,0.1486,0.151,0.15222,0.1538,0.1584,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,0.00012,0.0380666666666667,0.0395033333333333,0.0399933333333334,0.04043,0.0416266666666667,0.03716,0.03923,0.04004,0.04074,0.0434,0,0,0,0,0,0,0,0,0,0
"35",0.11,"equal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.150426666666667,0.15201,0.152486666666667,0.152876666666667,0.153586666666667,0.14856,0.15107,0.1522,0.15357,0.15836,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,4e-05,0.00016,0.03836,0.0395933333333333,0.03996,0.0405633333333333,0.04188,0.03732,0.03927,0.03998,0.04062,0.0444,0,0,0,0,0,0,0,0,0,0.00100300902708124
"36",0.03,"highUnequal",2,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.151333333333333,0.15206,0.152426666666667,0.152926666666667,0.15432,0.14636,0.1509,0.15242,0.15344,0.15572,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,0,8e-05,0.0386133333333333,0.0396766666666667,0.0400266666666666,0.0405233333333333,0.0412933333333333,0.01244,0.0135,0.01414,0.01453,0.01588,0,0,0,0,0,0,0,0,0,0
"37",0.05,"highUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.151066666666667,0.152033333333333,0.152453333333333,0.152826666666667,0.153906666666667,0.148,0.15126,0.15232,0.15358,0.15628,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,0,8e-05,0.0384933333333333,0.03948,0.0398866666666667,0.0404266666666667,0.04208,0.0122,0.01328,0.01388,0.01453,0.01628,0,0,0,0,0,0,0,0,0,0
"38",0.07,"highUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00012,0.00032,0.151026666666667,0.151996666666667,0.15244,0.152786666666667,0.154373333333333,0.1464,0.1512,0.15238,0.15365,0.15652,0,9.99999999999998e-06,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,0,8e-05,0.03884,0.0396133333333333,0.04006,0.04048,0.04144,0.01244,0.0135,0.01394,0.01428,0.01568,0,0,0,0,0,0,0,0,0,0
"39",0.09,"highUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,8e-05,0,8e-05,0.00012,0.00012,0.00024,0.150266666666667,0.151953333333333,0.152446666666667,0.152866666666667,0.15368,0.1486,0.151,0.15222,0.1538,0.1584,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,0,8e-05,0.0380666666666667,0.0395033333333333,0.0399933333333334,0.04043,0.0416266666666667,0.01236,0.01347,0.01394,0.01441,0.01612,0,0,0,0,0,0,0,0,0,0
"40",0.11,"highUnequal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.150426666666667,0.15201,0.152486666666667,0.152876666666667,0.153586666666667,0.14856,0.15107,0.1522,0.15357,0.15836,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,0,0.00016,0.03836,0.0395933333333333,0.03996,0.0405633333333333,0.04188,0.01248,0.01351,0.01404,0.01445,0.01552,0,0,0,0,0,0,0,0,0,0
"41",0.03,"modUnequal",2,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.151333333333333,0.15206,0.152426666666667,0.152926666666667,0.15432,0.14636,0.1509,0.15242,0.15344,0.15572,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.0386133333333333,0.0396766666666667,0.0400266666666666,0.0405233333333333,0.0412933333333333,0.01808,0.02007,0.02066,0.02098,0.02248,0,0,0,0,0,0,0,0,0,0
"42",0.05,"modUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.151066666666667,0.152033333333333,0.152453333333333,0.152826666666667,0.153906666666667,0.148,0.15126,0.15232,0.15358,0.15628,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.0384933333333333,0.03948,0.0398866666666667,0.0404266666666667,0.04208,0.0172,0.01987,0.0204,0.0212,0.02296,0,0,0,0,0,0,0,0,0,0
"43",0.07,"modUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00012,0.00032,0.151026666666667,0.151996666666667,0.15244,0.152786666666667,0.154373333333333,0.1464,0.1512,0.15238,0.15365,0.15652,0,9.99999999999998e-06,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,8e-05,0.03884,0.0396133333333333,0.04006,0.04048,0.04144,0.01884,0.02003,0.0205,0.02104,0.02352,0,0,0,0,0,0,0,0,0,0
"44",0.09,"modUnequal",2,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,8e-05,0,8e-05,0.00012,0.00012,0.00024,0.150266666666667,0.151953333333333,0.152446666666667,0.152866666666667,0.15368,0.1486,0.151,0.15222,0.1538,0.1584,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0380666666666667,0.0395033333333333,0.0399933333333334,0.04043,0.0416266666666667,0.01816,0.01995,0.02054,0.02108,0.02264,0,0,0,0,0,0,0,0,0,0
"45",0.11,"modUnequal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.150426666666667,0.15201,0.152486666666667,0.152876666666667,0.153586666666667,0.14856,0.15107,0.1522,0.15357,0.15836,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00016,0.03836,0.0395933333333333,0.03996,0.0405633333333333,0.04188,0.01816,0.0198,0.0204,0.02092,0.0226,0,0,0,0,0,0,0,0,0,0
"46",0.03,"equal",3,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15236,0.15316,0.153573333333333,0.15411,0.155546666666667,0.1472,0.15207,0.1536,0.15461,0.15708,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,0.00016,0.0475733333333333,0.04905,0.0494133333333333,0.0500033333333333,0.0511866666666667,0.0466,0.04848,0.04912,0.04985,0.05256,0,0,0,0,0,0,0,0,0,0
"47",0.05,"equal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.152346666666667,0.153173333333333,0.153586666666667,0.153973333333333,0.154933333333333,0.14908,0.15225,0.15346,0.15457,0.15744,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,4e-05,0.00016,0.048,0.0486866666666666,0.0492466666666667,0.0497633333333333,0.0512133333333333,0.04636,0.04838,0.04914,0.05017,0.05164,0,0,0,0,0,0,0,0,0,0
"48",0.07,"equal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.15212,0.153093333333333,0.1536,0.15395,0.155333333333333,0.14716,0.15235,0.1536,0.15493,0.1574,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,5e-05,0.00016,0.0479866666666667,0.04893,0.0493333333333334,0.04976,0.0512,0.0448,0.04856,0.0495,0.05033,0.0524,0,0,0,0,0,0,0,0,0,0
"49",0.09,"equal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.15168,0.153033333333333,0.1536,0.154016666666667,0.154786666666667,0.14972,0.15211,0.15334,0.15497,0.15972,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00012,0.0476133333333333,0.0487566666666667,0.0492666666666667,0.0498733333333333,0.05088,0.04536,0.04849,0.04944,0.05016,0.05364,0,0,0,0,0,0,0,0,0,0
"50",0.11,"equal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151493333333333,0.15317,0.153593333333333,0.15411,0.15472,0.14964,0.15215,0.15342,0.15486,0.15992,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,4e-05,8e-05,2e-04,0.0480266666666667,0.04885,0.0493266666666667,0.0498833333333333,0.05192,0.04612,0.04863,0.04924,0.05029,0.054,0,0,0,0,0,0,0,0,0,0.000805152979066023
"51",0.03,"highUnequal",3,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15236,0.15316,0.153573333333333,0.15411,0.155546666666667,0.1472,0.15207,0.1536,0.15461,0.15708,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.0475733333333333,0.04905,0.0494133333333333,0.0500033333333333,0.0511866666666667,0.0152,0.01712,0.01778,0.01833,0.01972,0,0,0,0,0,0,0,0,0,0
"52",0.05,"highUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.152346666666667,0.153173333333333,0.153586666666667,0.153973333333333,0.154933333333333,0.14908,0.15225,0.15346,0.15457,0.15744,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,0,8e-05,0.048,0.0486866666666666,0.0492466666666667,0.0497633333333333,0.0512133333333333,0.01552,0.01707,0.01772,0.01821,0.01992,0,0,0,0,0,0,0,0,0,0
"53",0.07,"highUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.15212,0.153093333333333,0.1536,0.15395,0.155333333333333,0.14716,0.15235,0.1536,0.15493,0.1574,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0479866666666667,0.04893,0.0493333333333334,0.04976,0.0512,0.0158,0.01716,0.01756,0.01817,0.01936,0,0,0,0,0,0,0,0,0,0
"54",0.09,"highUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.15168,0.153033333333333,0.1536,0.154016666666667,0.154786666666667,0.14972,0.15211,0.15334,0.15497,0.15972,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0476133333333333,0.0487566666666667,0.0492666666666667,0.0498733333333333,0.05088,0.016,0.01712,0.01768,0.01813,0.02072,0,0,0,0,0,0,0,0,0,0
"55",0.11,"highUnequal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151493333333333,0.15317,0.153593333333333,0.15411,0.15472,0.14964,0.15215,0.15342,0.15486,0.15992,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00016,0.0480266666666667,0.04885,0.0493266666666667,0.0498833333333333,0.05192,0.01576,0.01727,0.0179,0.01825,0.0198,0,0,0,0,0,0,0,0,0,0
"56",0.03,"modUnequal",3,0,4e-05,5.33333333333333e-05,5.33333333333333e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15236,0.15316,0.153573333333333,0.15411,0.155546666666667,0.1472,0.15207,0.1536,0.15461,0.15708,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,4e-05,0.00012,0.0475733333333333,0.04905,0.0494133333333333,0.0500033333333333,0.0511866666666667,0.02356,0.02516,0.02568,0.02628,0.02812,0,0,0,0,0,0,0,0,0,0
"57",0.05,"modUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00012,0.00024,0.152346666666667,0.153173333333333,0.153586666666667,0.153973333333333,0.154933333333333,0.14908,0.15225,0.15346,0.15457,0.15744,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.048,0.0486866666666666,0.0492466666666667,0.0497633333333333,0.0512133333333333,0.0218,0.025,0.0255,0.02618,0.029,0,0,0,0,0,0,0,0,0,0
"58",0.07,"modUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.15212,0.153093333333333,0.1536,0.15395,0.155333333333333,0.14716,0.15235,0.1536,0.15493,0.1574,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0479866666666667,0.04893,0.0493333333333334,0.04976,0.0512,0.02368,0.0252,0.02574,0.02636,0.02832,0,0,0,0,0,0,0,0,0,0
"59",0.09,"modUnequal",3,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.15168,0.153033333333333,0.1536,0.154016666666667,0.154786666666667,0.14972,0.15211,0.15334,0.15497,0.15972,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,8e-05,0.0476133333333333,0.0487566666666667,0.0492666666666667,0.0498733333333333,0.05088,0.0234,0.02504,0.02566,0.02621,0.02852,0,0,0,0,0,0,0,0,0,0
"60",0.11,"modUnequal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151493333333333,0.15317,0.153593333333333,0.15411,0.15472,0.14964,0.15215,0.15342,0.15486,0.15992,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00016,0.0480266666666667,0.04885,0.0493266666666667,0.0498833333333333,0.05192,0.02348,0.02488,0.02546,0.02609,0.02836,0,0,0,0,0,0,0,0,0,0
"61",0.03,"equal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15516,0.156013333333333,0.1565,0.15688,0.158173333333333,0.14984,0.15509,0.15622,0.15762,0.15988,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.05516,0.05705,0.05742,0.0580533333333333,0.0592533333333333,0.05452,0.05647,0.05712,0.05773,0.06004,0,0,0,0,0,0,0,0,0,0
"62",0.05,"equal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00016,0.00032,0.155106666666667,0.15606,0.156473333333334,0.156886666666667,0.157826666666667,0.1522,0.15506,0.15632,0.15757,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.0554133333333333,0.0567166666666667,0.0573066666666667,0.0579233333333333,0.05916,0.05444,0.05654,0.0574,0.05822,0.06032,0,0,0,0,0,0,0,0,0,0
"63",0.07,"equal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.155186666666667,0.156,0.15636,0.15687,0.15812,0.15024,0.15526,0.1564,0.15794,0.16028,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.0560933333333333,0.05688,0.0573466666666666,0.05783,0.0593333333333333,0.05352,0.05636,0.05744,0.05839,0.06044,0,0,0,0,0,0,0,0,0,0
"64",0.09,"equal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.1544,0.155903333333334,0.156433333333333,0.156983333333333,0.15772,0.15224,0.15488,0.1561,0.15792,0.16304,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,8e-05,0,3e-05,4e-05,8e-05,0.00016,0.0554133333333333,0.0568,0.05726,0.0578,0.0589333333333333,0.05408,0.0566,0.05754,0.05836,0.0618,0,0,0,0,0,0,0,0,0,0
"65",0.11,"equal",4,0,2.66666666666667e-05,5.33333333333333e-05,8e-05,0.00012,0,8e-05,0.00012,0.00016,0.00036,0.15436,0.156066666666667,0.156533333333333,0.15699,0.158026666666667,0.15236,0.15516,0.15626,0.15757,0.16296,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,9.33333333333333e-05,0,4e-05,4e-05,8e-05,2e-04,0.0555466666666667,0.0568933333333334,0.0574666666666667,0.05792,0.0600266666666667,0.05368,0.05635,0.05732,0.05801,0.06276,0,0,0,0,0,0,0,0,0,0.00069589422407794
"66",0.03,"highUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15516,0.156013333333333,0.1565,0.15688,0.158173333333333,0.14984,0.15509,0.15622,0.15762,0.15988,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.05516,0.05705,0.05742,0.0580533333333333,0.0592533333333333,0.0186,0.02056,0.02134,0.02186,0.02332,0,0,0,0,0,0,0,0,0,0
"67",0.05,"highUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00016,0.00032,0.155106666666667,0.15606,0.156473333333334,0.156886666666667,0.157826666666667,0.1522,0.15506,0.15632,0.15757,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0554133333333333,0.0567166666666667,0.0573066666666667,0.0579233333333333,0.05916,0.01888,0.02055,0.0212,0.02188,0.02408,0,0,0,0,0,0,0,0,0,0
"68",0.07,"highUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.155186666666667,0.156,0.15636,0.15687,0.15812,0.15024,0.15526,0.1564,0.15794,0.16028,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0560933333333333,0.05688,0.0573466666666666,0.05783,0.0593333333333333,0.01936,0.02068,0.02112,0.02172,0.0228,0,0,0,0,0,0,0,0,0,0
"69",0.09,"highUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.1544,0.155903333333334,0.156433333333333,0.156983333333333,0.15772,0.15224,0.15488,0.1561,0.15792,0.16304,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,8e-05,0,0,0,4e-05,0.00016,0.0554133333333333,0.0568,0.05726,0.0578,0.0589333333333333,0.01892,0.02052,0.02108,0.02169,0.02416,0,0,0,0,0,0,0,0,0,0
"70",0.11,"highUnequal",4,0,2.66666666666667e-05,5.33333333333333e-05,8e-05,0.00012,0,8e-05,0.00012,0.00016,0.00036,0.15436,0.156066666666667,0.156533333333333,0.15699,0.158026666666667,0.15236,0.15516,0.15626,0.15757,0.16296,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,9.33333333333333e-05,0,0,0,4e-05,0.00016,0.0555466666666667,0.0568933333333334,0.0574666666666667,0.05792,0.0600266666666667,0.01904,0.02063,0.02136,0.02204,0.02348,0,0,0,0,0,0,0,0,0,0
"71",0.03,"modUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00028,0.15516,0.156013333333333,0.1565,0.15688,0.158173333333333,0.14984,0.15509,0.15622,0.15762,0.15988,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,4e-05,0.00012,0.05516,0.05705,0.05742,0.0580533333333333,0.0592533333333333,0.02792,0.0296,0.03026,0.03089,0.033,0,0,0,0,0,0,0,0,0,0
"72",0.05,"modUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,8e-05,0.00016,0.00032,0.155106666666667,0.15606,0.156473333333334,0.156886666666667,0.157826666666667,0.1522,0.15506,0.15632,0.15757,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0554133333333333,0.0567166666666667,0.0573066666666667,0.0579233333333333,0.05916,0.02628,0.02951,0.03016,0.03096,0.03356,0,0,0,0,0,0,0,0,0,0
"73",0.07,"modUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.155186666666667,0.156,0.15636,0.15687,0.15812,0.15024,0.15526,0.1564,0.15794,0.16028,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0560933333333333,0.05688,0.0573466666666666,0.05783,0.0593333333333333,0.02808,0.02964,0.03038,0.03104,0.0332,0,0,0,0,0,0,0,0,0,0
"74",0.09,"modUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.1544,0.155903333333334,0.156433333333333,0.156983333333333,0.15772,0.15224,0.15488,0.1561,0.15792,0.16304,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,8e-05,0,0,4e-05,4e-05,8e-05,0.0554133333333333,0.0568,0.05726,0.0578,0.0589333333333333,0.0276,0.02963,0.03028,0.0311,0.03332,0,0,0,0,0,0,0,0,0,0
"75",0.11,"modUnequal",4,0,2.66666666666667e-05,5.33333333333333e-05,8e-05,0.00012,0,8e-05,0.00012,0.00016,0.00036,0.15436,0.156066666666667,0.156533333333333,0.15699,0.158026666666667,0.15236,0.15516,0.15626,0.15757,0.16296,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,9.33333333333333e-05,0,0,0,4e-05,0.00016,0.0555466666666667,0.0568933333333334,0.0574666666666667,0.05792,0.0600266666666667,0.0278,0.02947,0.03012,0.03072,0.03324,0,0,0,0,0,0,0,0,0,0
