VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,VE_symptOR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,totalNum_sims
0.1,highUnequal,0.9,Peak,-1.302689243,-0.29007793,200.8,1326.9,3647.8,20254.9,100
0.1,equal,0.9,Highest Growth,-0.006672297,0.00813627,236.8,644.1,7401.8,22574.1,100
0.1,equal,0.9,Peak,-0.002998236,0.02621977,491.4,1331.2,6838.4,21201.2,100
0.1,modUnequal,0.9,Highest Growth,-0.77211838,-0.109621998,128.4,644.1,4543.4,22574.1,100
0.1,modUnequal,0.9,Peak,-0.761922597,-0.154006907,267,1331.2,4482,21201.2,100
0.1,highUnequal,0.9,Highest Growth,-1.317975207,-0.184655224,96.8,644.1,3679.8,22574.1,100
0.1,highUnequal,0.9,Peak,-1.288034188,-0.252615938,202.8,1331.2,3722.8,21201.2,100
0.1,equal,0.9,Highest Growth,-0.000257954,0.004091236,232.6,628.2,7374.6,22231.2,100
0.1,equal,0.9,Peak,-0.005568536,0.015653716,513.6,1395.3,6757.6,20759.3,100
0.1,modUnequal,0.9,Highest Growth,-0.744933229,-0.104287408,127.3,628.2,4524.3,22231.2,100
0.1,modUnequal,0.9,Peak,-0.702135722,-0.113709156,290.3,1395.3,4378.3,20759.3,100
0.1,highUnequal,0.9,Highest Growth,-1.341970021,-0.192303866,93.4,628.2,3610.4,22231.2,100
0.1,highUnequal,0.9,Peak,-1.301135826,-0.265591615,211.3,1395.3,3664.3,20759.3,100
0.1,equal,0.9,Highest Growth,-0.036312509,-0.021344191,219.3,616,7265.3,22150,100
0.1,equal,0.9,Peak,-0.014166501,0.021036421,503.3,1380.3,6628.3,20681.3,100
0.1,modUnequal,0.9,Highest Growth,-0.719348055,-0.093278122,126.8,616,4528.8,22150,100
0.1,modUnequal,0.9,Peak,-0.688743094,-0.107482505,289.6,1380.3,4371.6,20681.3,100
0.1,highUnequal,0.9,Highest Growth,-1.394227188,-0.188023002,89.5,616,3501.5,22150,100
0.1,highUnequal,0.9,Peak,-1.288867745,-0.218665486,210.2,1380.3,3523.2,20681.3,100
0.1,equal,0.9,Highest Growth,0.005006105,0.012634823,218.4,586.4,7413.4,22431.4,100
0.1,equal,0.9,Peak,-0.010562633,0.015385568,502.4,1372.4,6752.4,20851.4,100
0.1,modUnequal,0.9,Highest Growth,-0.759309564,-0.115229909,117.8,586.4,4574.8,22431.4,100
0.1,modUnequal,0.9,Peak,-0.75031265,-0.148578617,277.2,1372.4,4416.2,20851.4,100
0.1,highUnequal,0.9,Highest Growth,-1.396905601,-0.210832183,85.1,586.4,3616.1,22431.4,100
0.1,highUnequal,0.9,Peak,-1.316408269,-0.266613466,206.4,1372.4,3658.4,20851.4,100
0.1,equal,0.9,Highest Growth,0.014628998,0.035656915,205.3,545.3,7404.3,22753.3,100
0.1,equal,0.9,Peak,0.018383258,0.063477048,487.4,1289.1,6770.4,21406.1,100
0.1,modUnequal,0.9,Highest Growth,-0.697246632,-0.063010561,113.8,545.3,4572.8,22753.3,100
0.1,modUnequal,0.9,Peak,-0.73135915,-0.124811281,263.4,1289.1,4482.4,21406.1,100
0.1,highUnequal,0.9,Highest Growth,-1.330265849,-0.171989665,81.5,545.3,3645.5,22753.3,100
0.1,highUnequal,0.9,Peak,-1.342693111,-0.276009718,191.6,1289.1,3741.6,21406.1,100
0.1,equal,0.9,Highest Growth,-0.005946118,-0.004483755,209.1,568.3,7422.1,22302.3,100
0.1,equal,0.9,Peak,-0.012152644,0.013615029,520.6,1424.6,6682.6,20630.6,100
0.1,modUnequal,0.9,Highest Growth,-0.690540162,-0.094683993,119.1,568.3,4649.1,22302.3,100
0.1,modUnequal,0.9,Peak,-0.715192744,-0.150588516,294,1424.6,4473,20630.6,100
0.1,highUnequal,0.9,Highest Growth,-1.371382894,-0.215633029,83.4,568.3,3651.4,22302.3,100
0.1,highUnequal,0.9,Peak,-1.333615553,-0.300011055,212.6,1424.6,3694.6,20630.6,100
0.1,equal,0.9,Highest Growth,0.01136335,0.023912379,264.3,704.6,7486.3,22780.6,100
0.1,equal,0.9,Peak,0.001192791,0.027361856,514.2,1386.5,6868.2,21222.5,100
0.1,modUnequal,0.9,Highest Growth,-0.78847352,-0.16088637,139.1,704.6,4771.1,22780.6,100
0.1,modUnequal,0.9,Peak,-0.698639456,-0.132763649,289.1,1386.5,4570.1,21222.5,100
0.1,highUnequal,0.9,Highest Growth,-1.295015576,-0.19179396,107,704.6,3777,22780.6,100
0.1,highUnequal,0.9,Peak,-1.257640834,-0.249311654,214.2,1386.5,3768.2,21222.5,100
0.1,equal,0.9,Highest Growth,0.01298606,0.031886607,272.6,725.4,7235.6,22179.4,100
0.1,equal,0.9,Peak,0.002510855,0.040657893,529.7,1426.2,6608.7,20706.2,100
0.1,modUnequal,0.9,Highest Growth,-0.677299413,-0.063536976,153.3,725.4,4516.3,22179.4,100
0.1,modUnequal,0.9,Peak,-0.672089947,-0.097272115,302.4,1426.2,4378.4,20706.2,100
0.1,highUnequal,0.9,Highest Growth,-1.304193254,-0.145787805,109.7,725.4,3507.7,22179.4,100
0.1,highUnequal,0.9,Peak,-1.288766114,-0.211560255,217.2,1426.2,3505.2,20706.2,100
0.1,equal,0.9,Highest Growth,-0.030102367,-0.009782231,208.4,581.5,7496.4,22991.5,100
0.1,equal,0.9,Peak,0.001566176,0.048433319,495.9,1336.6,6794.9,21506.6,100
0.1,modUnequal,0.9,Highest Growth,-0.742655367,-0.095388495,118,581.5,4644,22991.5,100
0.1,modUnequal,0.9,Peak,-0.76679137,-0.149826064,267.3,1336.6,4515.3,21506.6,100
0.1,highUnequal,0.9,Highest Growth,-1.443812979,-0.211592158,82.7,581.5,3634.7,22991.5,100
0.1,highUnequal,0.9,Peak,-1.377777778,-0.262136274,195.6,1336.6,3657.6,21506.6,100
0.1,equal,0.9,Highest Growth,0.01548459,0.030918605,269.3,714.6,7502.3,22906.6,100
0.1,equal,0.9,Peak,0.006475801,0.029361489,489,1310.8,6972,21465.8,100
0.1,modUnequal,0.9,Highest Growth,-0.722615804,-0.094922337,146.8,714.6,4681.8,22906.6,100
0.1,modUnequal,0.9,Peak,-0.720071685,-0.140316695,269.7,1310.8,4594.7,21465.8,100
0.1,highUnequal,0.9,Highest Growth,-1.162337662,-0.088151319,115.5,714.6,3658.5,22906.6,100
0.1,highUnequal,0.9,Peak,-1.176679341,-0.16149042,210.4,1310.8,3657.4,21465.8,100
0.1,equal,0.9,Highest Growth,0.021317661,0.042777341,229.7,605.5,7581.7,23314.5,100
0.1,equal,0.9,Peak,0.015006742,0.06593115,519.1,1378.2,6791.1,21617.2,100
0.1,modUnequal,0.9,Highest Growth,-0.703124173,-0.06744413,125.9,605.5,4689.9,23314.5,100
0.1,modUnequal,0.9,Peak,-0.719887165,-0.111534004,283.6,1378.2,4499.6,21617.2,100
0.1,highUnequal,0.9,Highest Growth,-1.385768214,-0.200104079,88.3,605.5,3740.3,23314.5,100
0.1,highUnequal,0.9,Peak,-1.414357683,-0.301705485,198.5,1378.2,3741.5,21617.2,100
0.1,equal,0.9,Highest Growth,0.016196288,0.036721141,262.2,695.2,6850.2,21039.2,100
0.1,equal,0.9,Peak,-0.013052012,0.02033962,509.5,1395.6,6358.5,19799.6,100
0.1,modUnequal,0.9,Highest Growth,-0.710377577,-0.084151098,143.9,695.2,4285.9,21039.2,100
0.1,modUnequal,0.9,Peak,-0.704137931,-0.112814818,290,1395.6,4167,19799.6,100
0.1,highUnequal,0.9,Highest Growth,-1.40810093,-0.189171054,100.4,695.2,3309.4,21039.2,100
0.1,highUnequal,0.9,Peak,-1.396150049,-0.263267031,202.6,1395.6,3343.6,19799.6,100
0.1,equal,0.9,Highest Growth,0.018565211,0.030237503,222.1,587.3,7054.1,21446.3,100
0.1,equal,0.9,Peak,0.007242897,0.036908048,499.8,1338.6,6528.8,20259.6,100
0.1,modUnequal,0.9,Highest Growth,-0.667387243,-0.04934278,124.9,587.3,4329.9,21446.3,100
0.1,modUnequal,0.9,Peak,-0.696993558,-0.095436931,279.4,1338.6,4209.4,20259.6,100
0.1,highUnequal,0.9,Highest Growth,-1.282460052,-0.145227636,89.7,587.3,3423.7,21446.3,100
0.1,highUnequal,0.9,Peak,-1.231868132,-0.199301723,209.3,1338.6,3482.3,20259.6,100
0.1,equal,0.9,Highest Growth,0.032896712,0.046675371,244.3,635.5,7258.3,22126.5,100
0.1,equal,0.9,Peak,0.014112424,0.05554589,533.1,1416.8,6532.1,20557.8,100
0.1,modUnequal,0.9,Highest Growth,-0.75753782,-0.103624486,127.8,635.5,4465.8,22126.5,100
0.1,modUnequal,0.9,Peak,-0.732446134,-0.138961464,289.3,1416.8,4361.3,20557.8,100
0.1,highUnequal,0.9,Highest Growth,-1.405041712,-0.234441178,91.9,635.5,3629.9,22126.5,100
0.1,highUnequal,0.9,Peak,-1.295567953,-0.256032561,215.1,1416.8,3608.1,20557.8,100
0.1,equal,0.9,Highest Growth,0.012286641,0.034002907,236.3,629.3,6864.3,21109.3,100
0.1,equal,0.9,Peak,0.003381643,0.038944083,483,1299.2,6426,20074.2,100
0.1,modUnequal,0.9,Highest Growth,-0.734970122,-0.061333898,128.3,629.3,4137.3,21109.3,100
0.1,modUnequal,0.9,Peak,-0.720758483,-0.097006018,267.2,1299.2,4116.2,20074.2,100
0.1,highUnequal,0.9,Highest Growth,-1.29881202,-0.145090115,95.4,629.3,3344.4,21109.3,100
0.1,highUnequal,0.9,Peak,-1.262090198,-0.204826346,200.3,1299.2,3419.3,20074.2,100
0.1,equal,0.9,Highest Growth,-0.002838112,0.004339271,230.2,623.5,7483.2,22629.5,100
0.1,equal,0.9,Peak,0.001805609,0.02680214,520.6,1402.8,6788.6,20948.8,100
0.1,modUnequal,0.9,Highest Growth,-0.761337597,-0.116668572,125.1,623.5,4616.1,22629.5,100
0.1,modUnequal,0.9,Peak,-0.740701754,-0.1486212,285,1402.8,4463,20948.8,100
0.1,highUnequal,0.9,Highest Growth,-1.480679649,-0.242593676,87.3,623.5,3620.3,22629.5,100
0.1,highUnequal,0.9,Peak,-1.336250598,-0.273090043,209.1,1402.8,3663.1,20948.8,100
0.1,equal,0.9,Highest Growth,-0.053812636,-0.048427524,229.5,656.7,7467.5,22529.7,100
0.1,equal,0.9,Peak,-0.033236875,-0.013004707,483.8,1354.5,6890.8,21130.5,100
0.1,modUnequal,0.9,Highest Growth,-0.782551883,-0.145190054,130.1,656.7,4665.1,22529.7,100
0.1,modUnequal,0.9,Peak,-0.748411829,-0.158742142,273.9,1354.5,4523.9,21130.5,100
0.1,highUnequal,0.9,Highest Growth,-1.324593496,-0.181030574,98.4,656.7,3649.4,22529.7,100
0.1,highUnequal,0.9,Peak,-1.32962963,-0.255887356,202.5,1354.5,3651.5,21130.5,100
0.1,equal,0.9,Highest Growth,-0.017174559,-0.022234283,213.3,586.9,7412.3,22114.9,100
0.1,equal,0.9,Peak,-0.010419613,0.006810478,494.9,1351.7,6790.9,20765.7,100
0.1,modUnequal,0.9,Highest Growth,-0.764964539,-0.132749461,117.5,586.9,4572.5,22114.9,100
0.1,modUnequal,0.9,Peak,-0.703440095,-0.115542174,281,1351.7,4384,20765.7,100
0.1,highUnequal,0.9,Highest Growth,-1.440111643,-0.230306017,83.6,586.9,3560.6,22114.9,100
0.1,highUnequal,0.9,Peak,-1.339396952,-0.264425592,201.2,1351.7,3599.2,20765.7,100
0.1,equal,0.9,Highest Growth,-0.031380526,-0.016794751,245.8,686.8,7215.8,21991.8,100
0.1,equal,0.9,Peak,-0.019234082,0.013211734,503.1,1387.4,6615.1,20571.4,100
0.1,modUnequal,0.9,Highest Growth,-0.709939053,-0.061096675,142.2,686.8,4376.2,21991.8,100
0.1,modUnequal,0.9,Peak,-0.705229666,-0.085568909,288.1,1387.4,4210.1,20571.4,100
0.1,highUnequal,0.9,Highest Growth,-1.340052185,-0.197382944,102.2,686.8,3591.2,21991.8,100
0.1,highUnequal,0.9,Peak,-1.32875502,-0.268635388,207.5,1387.4,3595.5,20571.4,100
0.1,equal,0.9,Highest Growth,-0.016589291,-0.00738715,215.4,592.3,7234.4,21923.3,100
0.1,equal,0.9,Peak,-0.007388766,0.027965591,496.7,1352.1,6585.7,20558.1,100
0.1,modUnequal,0.9,Highest Growth,-0.844110718,-0.18358844,113.2,592.3,4540.2,21923.3,100
0.1,modUnequal,0.9,Peak,-0.744890511,-0.156155712,274,1352.1,4400,20558.1,100
0.1,highUnequal,0.9,Highest Growth,-1.393070074,-0.225579406,86.1,592.3,3587.1,21923.3,100
0.1,highUnequal,0.9,Peak,-1.245168967,-0.233549017,210.1,1352.1,3621.1,20558.1,100
0.1,equal,0.9,Highest Growth,-0.011703046,-0.000546223,270.3,739.3,7275.3,22096.3,100
0.1,equal,0.9,Peak,-0.019526144,0.004674005,489.6,1350.6,6755.6,20814.6,100
0.1,modUnequal,0.9,Highest Growth,-0.746181251,-0.121332232,149.7,739.3,4569.7,22096.3,100
0.1,modUnequal,0.9,Peak,-0.76064183,-0.172062036,271.1,1350.6,4479.1,20814.6,100
0.1,highUnequal,0.9,Highest Growth,-1.344383728,-0.21764648,109.8,739.3,3667.8,22096.3,100
0.1,highUnequal,0.9,Peak,-1.322112537,-0.281676287,202.6,1350.6,3689.6,20814.6,100
0.1,equal,0.9,Highest Growth,0.029421222,0.04466277,248.8,649.8,6928.8,21156.8,100
0.1,equal,0.9,Peak,0.006492637,0.036282339,498,1334.9,6426,19942.9,100
0.1,modUnequal,0.9,Highest Growth,-0.793510555,-0.128723134,127.9,649.8,4283.9,21156.8,100
0.1,modUnequal,0.9,Peak,-0.695434445,-0.093817523,278.9,1334.9,4140.9,19942.9,100
0.1,highUnequal,0.9,Highest Growth,-1.204956268,-0.08823542,102.9,649.8,3310.9,21156.8,100
0.1,highUnequal,0.9,Peak,-1.274812643,-0.19191562,204.6,1334.9,3337.6,19942.9,100
0.1,equal,0.9,Highest Growth,0.02133606,0.04771268,244.5,644.5,7399.5,22885.5,100
0.1,equal,0.9,Peak,0.004719465,0.042851398,493.7,1326,6847.7,21457,100
0.1,modUnequal,0.9,Highest Growth,-0.709238452,-0.080815912,133.5,644.5,4649.5,22885.5,100
0.1,modUnequal,0.9,Peak,-0.707272727,-0.116858241,275,1326,4525,21457,100
0.1,highUnequal,0.9,Highest Growth,-1.330875736,-0.17509582,96.3,644.5,3676.3,22885.5,100
0.1,highUnequal,0.9,Peak,-1.348219736,-0.263537797,196.6,1326,3701.6,21457,100
0.1,equal,0.9,Highest Growth,0.047908581,0.063200805,231.9,592.8,7297.9,22293.8,100
0.1,equal,0.9,Peak,0.00883291,0.038840795,512.1,1369.1,6675.1,20723.1,100
0.1,modUnequal,0.9,Highest Growth,-0.693548387,-0.03666661,124,592.8,4368,22293.8,100
0.1,modUnequal,0.9,Peak,-0.716601724,-0.099607821,282.3,1369.1,4271.3,20723.1,100
0.1,highUnequal,0.9,Highest Growth,-1.403030303,-0.178117928,85.8,592.8,3478.8,22293.8,100
0.1,highUnequal,0.9,Peak,-1.342588043,-0.238386868,203.5,1369.1,3506.5,20723.1,100
0.1,equal,0.9,Highest Growth,-0.010835548,-0.008755076,225.8,617,7221.8,21715,100
0.1,equal,0.9,Peak,-0.012490211,0.003305944,510.8,1398.3,6639.8,20270.3,100
0.1,modUnequal,0.9,Highest Growth,-0.834120292,-0.154271668,118.6,617,4400.6,21715,100
0.1,modUnequal,0.9,Peak,-0.76286122,-0.147488623,280.3,1398.3,4256.3,20270.3,100
0.1,highUnequal,0.9,Highest Growth,-1.33793979,-0.183331876,91.9,617,3503.9,21715,100
0.1,highUnequal,0.9,Peak,-1.315304183,-0.264705985,210.4,1398.3,3552.4,20270.3,100
0.1,equal,0.9,Highest Growth,0.006722689,0.021554927,238,637.8,7340,22391.8,100
0.1,equal,0.9,Peak,-0.011111111,0.017090329,481.5,1316.1,6789.5,21019.1,100
0.1,modUnequal,0.9,Highest Growth,-0.810378117,-0.147065988,124.3,637.8,4569.3,22391.8,100
0.1,modUnequal,0.9,Peak,-0.745536384,-0.130250092,266.6,1316.1,4386.6,21019.1,100
0.1,highUnequal,0.9,Highest Growth,-1.423497268,-0.248217607,91.5,637.8,3688.5,22391.8,100
0.1,highUnequal,0.9,Peak,-1.376595745,-0.311250618,192.7,1316.1,3727.7,21019.1,100
0.1,equal,0.9,Highest Growth,-0.002038422,0.015892455,227.3,615.1,7514.3,23000.1,100
0.1,equal,0.9,Peak,0.011154094,0.051721754,517,1378.6,6800,21375.6,100
0.1,modUnequal,0.9,Highest Growth,-0.699323973,-0.070479474,128.2,615.1,4652.2,23000.1,100
0.1,modUnequal,0.9,Peak,-0.7152314,-0.112749997,284.5,1378.6,4467.5,21375.6,100
0.1,highUnequal,0.9,Highest Growth,-1.411537016,-0.214869556,88.7,615.1,3697.7,23000.1,100
0.1,highUnequal,0.9,Peak,-1.291384518,-0.249544983,209.7,1378.6,3737.7,21375.6,100
0.1,equal,0.9,Highest Growth,-0.00814746,0.0134782,215.2,586.3,7033.2,21614.3,100
0.1,equal,0.9,Peak,0.007119227,0.048803592,503.8,1349.5,6439.8,20265.5,100
0.1,modUnequal,0.9,Highest Growth,-0.86702833,-0.170454077,110.6,586.3,4364.6,21614.3,100
0.1,modUnequal,0.9,Peak,-0.771000495,-0.152345657,269.2,1349.5,4254.2,20265.5,100
0.1,highUnequal,0.9,Highest Growth,-1.300825826,-0.141584863,88.8,586.3,3409.8,21614.3,100
0.1,highUnequal,0.9,Peak,-1.31048321,-0.228447561,203.5,1349.5,3448.5,20265.5,100
0.1,equal,0.9,Highest Growth,-0.018039216,0.000302878,255,702.3,7477,22888.3,100
0.1,equal,0.9,Peak,-0.012703112,0.02101953,506.7,1387.4,6857.7,21362.4,100
0.1,modUnequal,0.9,Highest Growth,-0.767378917,-0.128781454,140.4,702.3,4707.4,22888.3,100
0.1,modUnequal,0.9,Peak,-0.748722519,-0.151058291,280.5,1387.4,4539.5,21362.4,100
0.1,highUnequal,0.9,Highest Growth,-1.342337165,-0.172581002,104.4,702.3,3649.4,22888.3,100
0.1,highUnequal,0.9,Peak,-1.326608891,-0.243729264,207.7,1387.4,3657.7,21362.4,100
0.1,equal,0.9,Highest Growth,0.017001136,0.034737391,264.1,699.6,7290.1,22318.6,100
0.1,equal,0.9,Peak,0.016861779,0.056480329,486.9,1290,6715.9,21094,100
0.1,modUnequal,0.9,Highest Growth,-0.693984962,-0.06122894,146.3,699.6,4486.3,22318.6,100
0.1,modUnequal,0.9,Peak,-0.68788774,-0.0852522,270.8,1290,4362.8,21094,100
0.1,highUnequal,0.9,Highest Growth,-1.22,-0.123306121,110,699.6,3591,22318.6,100
0.1,highUnequal,0.9,Peak,-1.185354025,-0.175459007,206.2,1290,3626.2,21094,100
0.1,equal,0.9,Highest Growth,-0.003504779,-0.008849998,219.7,595.5,7628.7,22751.5,100
0.1,equal,0.9,Peak,0.017099651,0.048959414,515.8,1366.2,6809.8,21194.2,100
0.1,modUnequal,0.9,Highest Growth,-0.747302905,-0.110363641,120.5,595.5,4651.5,22751.5,100
0.1,modUnequal,0.9,Peak,-0.692864638,-0.108491602,285.9,1366.2,4472.9,21194.2,100
0.1,highUnequal,0.9,Highest Growth,-1.360820046,-0.211892395,87.8,595.5,3729.8,22751.5,100
0.1,highUnequal,0.9,Peak,-1.337837838,-0.29466723,203.5,1366.2,3771.5,21194.2,100
0.1,equal,0.9,Highest Growth,-0.024911213,-0.004564681,262.8,729.2,7643.8,23447.2,100
0.1,equal,0.9,Peak,-0.024634656,0.007267567,479,1328.7,7077,21989.7,100
0.1,modUnequal,0.9,Highest Growth,-0.790310617,-0.139784117,143.8,729.2,4807.8,23447.2,100
0.1,modUnequal,0.9,Peak,-0.758180457,-0.153988263,267.1,1328.7,4659.1,21989.7,100
0.1,highUnequal,0.9,Highest Growth,-1.457581636,-0.254126262,103.1,729.2,3826.1,23447.2,100
0.1,highUnequal,0.9,Peak,-1.443386243,-0.32382059,189,1328.7,3828,21989.7,100
0.1,equal,0.9,Highest Growth,0.033956386,0.051923476,214,556,7568,23185,100
0.1,equal,0.9,Peak,0.012969005,0.043067845,490.4,1305,6973.4,21655,100
0.1,modUnequal,0.9,Highest Growth,-0.738667846,-0.095519871,113.1,556,4695.1,23185,100
0.1,modUnequal,0.9,Peak,-0.697502754,-0.109248461,272.3,1305,4560.3,21655,100
0.1,highUnequal,0.9,Highest Growth,-1.335625251,-0.174054733,82.9,556,3712.9,23185,100
0.1,highUnequal,0.9,Peak,-1.263102934,-0.211797949,201.1,1305,3710.1,21655,100
0.1,equal,0.9,Highest Growth,-0.035830212,-0.017759674,267,749.6,7222,22092.6,100
0.1,equal,0.9,Peak,0.000704132,0.034485555,501.8,1353.8,6647.8,20721.8,100
0.1,modUnequal,0.9,Highest Growth,-0.74819701,-0.099007655,151.6,749.6,4463.6,22092.6,100
0.1,modUnequal,0.9,Peak,-0.737991531,-0.135473272,275.5,1353.8,4366.5,20721.8,100
0.1,highUnequal,0.9,Highest Growth,-1.441768197,-0.244999423,106.7,749.6,3600.7,22092.6,100
0.1,highUnequal,0.9,Peak,-1.356333333,-0.277938886,200,1353.8,3606,20721.8,100
0.1,equal,0.9,Highest Growth,0.03040688,0.040269687,259.7,677.5,7275.7,22077.5,100
0.1,equal,0.9,Peak,0.027405398,0.06086654,516.2,1351.3,6668.2,20802.3,100
0.1,modUnequal,0.9,Highest Growth,-0.706211475,-0.099106825,140.6,677.5,4577.6,22077.5,100
0.1,modUnequal,0.9,Peak,-0.705250653,-0.124762052,280.6,1351.3,4426.6,20802.3,100
0.1,highUnequal,0.9,Highest Growth,-1.333761952,-0.197611586,101.1,677.5,3616.1,22077.5,100
0.1,highUnequal,0.9,Peak,-1.315609116,-0.268593937,203.3,1351.3,3657.3,20802.3,100
0.1,equal,0.9,Highest Growth,0.005459885,0.011022819,249.7,670.1,7297.7,22030.1,100
0.1,equal,0.9,Peak,0.009884332,0.036435515,507.2,1354.4,6676.2,20644.4,100
0.1,modUnequal,0.9,Highest Growth,-0.717426985,-0.087874105,138.1,670.1,4485.1,22030.1,100
0.1,modUnequal,0.9,Peak,-0.719901926,-0.122274529,278.7,1354.4,4342.7,20644.4,100
0.1,highUnequal,0.9,Highest Growth,-1.405125559,-0.227832232,96.9,670.1,3592.9,22030.1,100
0.1,highUnequal,0.9,Peak,-1.25189069,-0.225061371,209.8,1354.4,3597.8,20644.4,100
0.1,equal,0.9,Highest Growth,-0.010182303,-0.005912931,224.9,614.1,7454.9,22470.1,100
0.1,equal,0.9,Peak,0.011879603,0.047934338,520.5,1386.8,6682.5,20895.8,100
0.1,modUnequal,0.9,Highest Growth,-0.777868852,-0.137630699,122,614.1,4632,22470.1,100
0.1,modUnequal,0.9,Peak,-0.748597242,-0.159748269,280.4,1386.8,4477.4,20895.8,100
0.1,highUnequal,0.9,Highest Growth,-1.47746806,-0.268445758,86.1,614.1,3681.1,22470.1,100
0.1,highUnequal,0.9,Peak,-1.400978928,-0.32688851,200.9,1386.8,3713.9,20895.8,100
0.1,equal,0.9,Highest Growth,-0.009272582,0.001245559,250.2,682.5,7317.2,22208.5,100
0.1,equal,0.9,Peak,0.004450141,0.037229352,507.1,1362.4,6695.1,20848.4,100
0.1,modUnequal,0.9,Highest Growth,-0.826100152,-0.15783432,131.8,682.5,4536.8,22208.5,100
0.1,modUnequal,0.9,Peak,-0.742435202,-0.144503517,276.5,1362.4,4419.5,20848.4,100
0.1,highUnequal,0.9,Highest Growth,-1.313035019,-0.158203124,102.8,682.5,3539.8,22208.5,100
0.1,highUnequal,0.9,Peak,-1.301324931,-0.226816424,206.3,1362.4,3557.3,20848.4,100
0.1,equal,0.9,Highest Growth,-0.005349794,0.011846338,243,660,7248,22165,100
0.1,equal,0.9,Peak,0.004884768,0.036242635,496.1,1332.2,6720.1,20892.2,100
0.1,modUnequal,0.9,Highest Growth,-0.781957187,-0.127340815,130.8,660,4512.8,22165,100
0.1,modUnequal,0.9,Peak,-0.722457679,-0.120130303,273.7,1332.2,4378.7,20892.2,100
0.1,highUnequal,0.9,Highest Growth,-1.382157676,-0.203157851,96.4,660,3571.4,22165,100
0.1,highUnequal,0.9,Peak,-1.257758341,-0.218156772,205.8,1332.2,3608.8,20892.2,100
0.1,equal,0.9,Highest Growth,-0.032077841,-0.005186764,265.5,742.4,7157.5,22110.4,100
0.1,equal,0.9,Peak,-0.028679609,0.018150027,484.2,1349,6612.2,20890,100
0.1,modUnequal,0.9,Highest Growth,-0.810205022,-0.1079353,144.7,742.4,4343.7,22110.4,100
0.1,modUnequal,0.9,Peak,-0.771002106,-0.116063669,269.1,1349,4234.1,20890,100
0.1,highUnequal,0.9,Highest Growth,-1.550165017,-0.296137618,101,742.4,3598,22110.4,100
0.1,highUnequal,0.9,Peak,-1.453043782,-0.320935733,191.1,1349,3613.1,20890,100
0.1,equal,0.9,Highest Growth,0.017339929,0.02545402,242.6,642.4,7386.6,22365.4,100
0.1,equal,0.9,Peak,-0.002352054,0.021540265,486.1,1315.9,6846.1,21096.9,100
0.1,modUnequal,0.9,Highest Growth,-0.802172761,-0.153433163,125.8,642.4,4613.8,22365.4,100
0.1,modUnequal,0.9,Peak,-0.722164694,-0.131433132,270.4,1315.9,4471.4,21096.9,100
0.1,highUnequal,0.9,Highest Growth,-1.471354743,-0.294180803,90.3,642.4,3754.3,22365.4,100
0.1,highUnequal,0.9,Peak,-1.376249784,-0.326668914,192.7,1315.9,3789.7,21096.9,100
0.1,equal,0.9,Highest Growth,-0.004356061,0.023977113,246.4,668.5,7485.4,23182.5,100
0.1,equal,0.9,Peak,-0.000418243,0.049162194,502.1,1356.3,6807.1,21611.3,100
0.1,modUnequal,0.9,Highest Growth,-0.732478632,-0.105049122,136.5,668.5,4757.5,23182.5,100
0.1,modUnequal,0.9,Peak,-0.712339515,-0.135923643,280.4,1356.3,4628.4,21611.3,100
0.1,highUnequal,0.9,Highest Growth,-1.399621603,-0.208490522,96.9,668.5,3724.9,23182.5,100
0.1,highUnequal,0.9,Peak,-1.3,-0.237141218,205.5,1356.3,3723.5,21611.3,100
0.1,equal,0.9,Highest Growth,0.030640627,0.05841184,225.3,587.6,7199.3,22310.6,100
0.1,equal,0.9,Peak,0.012466391,0.068232024,508.3,1353.4,6560.3,21000.4,100
0.1,modUnequal,0.9,Highest Growth,-0.718732782,-0.080137744,121,587.6,4503,22310.6,100
0.1,modUnequal,0.9,Peak,-0.721032459,-0.113890176,278.3,1353.4,4378.3,21000.4,100
0.1,highUnequal,0.9,Highest Growth,-1.451340536,-0.183621609,83.3,587.6,3427.3,22310.6,100
0.1,highUnequal,0.9,Peak,-1.414691295,-0.250015931,194.9,1353.4,3477.9,21000.4,100
0.1,equal,0.9,Highest Growth,-0.00470314,-0.001419215,243.1,659.8,7457.1,22452.8,100
0.1,equal,0.9,Peak,-0.006071019,0.006863786,494.7,1344.7,6895.7,20986.7,100
0.1,modUnequal,0.9,Highest Growth,-0.78402246,-0.136748453,130.6,659.8,4607.6,22452.8,100
0.1,modUnequal,0.9,Peak,-0.773761514,-0.175666543,267.8,1344.7,4495.8,20986.7,100
0.1,highUnequal,0.9,Highest Growth,-1.326045884,-0.173663031,98.8,659.8,3609.8,22452.8,100
0.1,highUnequal,0.9,Peak,-1.269570829,-0.230318418,206.6,1344.7,3644.6,20986.7,100
0.1,equal,0.9,Highest Growth,0.010346688,0.025800556,247.1,659.5,7037.1,21484.5,100
0.1,equal,0.9,Peak,0.006525784,0.038382136,501.6,1344.5,6506.6,20241.5,100
