"","t","Label_testingDiff","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","Covid_propSymptInfect.2.5.","Covid_propSymptInfect.50.","Covid_propSymptInfect.97.5.","Covid_propSymptInfect_vac.2.5.","Covid_propSymptInfect_vac.50.","Covid_propSymptInfect_vac.97.5.","Covid_propSymptInfect_unvac.2.5.","Covid_propSymptInfect_unvac.50.","Covid_propSymptInfect_unvac.97.5.","Covid_cumPropSymptInfect.2.5.","Covid_cumPropSymptInfect.50.","Covid_cumPropSymptInfect.97.5.","Covid_cumPropSymptInfect_vac.2.5.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.97.5.","Covid_cumPropSymptInfect_unvac.2.5.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.97.5.","NonCovid_propSymptInfect.2.5.","NonCovid_propSymptInfect.50.","NonCovid_propSymptInfect.97.5.","NonCovid_propSymptInfect_vac.2.5.","NonCovid_propSymptInfect_vac.50.","NonCovid_propSymptInfect_vac.97.5.","NonCovid_propSymptInfect_unvac.2.5.","NonCovid_propSymptInfect_unvac.50.","NonCovid_propSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","Covid_cumSymptExpInfect_tested_unvac.2.5.","Covid_cumSymptExpInfect_tested_unvac.50.","Covid_cumSymptExpInfect_tested_unvac.97.5.","Covid_cumSymptExpInfect_tested_vac.2.5.","Covid_cumSymptExpInfect_tested_vac.50.","Covid_cumSymptExpInfect_tested_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","NonCovid_cumPropSymptInfect_tested_unvac.2.5.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.97.5.","NonCovid_cumPropSymptInfect_tested_vac.2.5.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.97.5.","CumProp_misclass_vac.2.5.","CumProp_misclass_vac.50.","CumProp_misclass_vac.97.5.","CumProp_misclass_unvac.2.5.","CumProp_misclass_unvac.50.","CumProp_misclass_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_unvac.2.5.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_vac.2.5.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.97.5.","Avg_numContacts.2.5.","Avg_numContacts.50.","Avg_numContacts.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"399",96,"modUnequal",-0.189423949630842,-0.140033441048549,-0.102591134997772,0.200478969752612,0.225074294044057,0.249013889958385,-0.598207294097194,-0.562947120317947,-0.53346644815321,0.0868629551007795,0.0994872405910101,0.109115122012831,0.0006495,0.001295,0.00255075,0.000672333333333333,0.00127333333333334,0.002413,6e-04,0.00128,0.002962,0.56982025,0.572685,0.57579025,0.554007666666667,0.557186666666667,0.560413,0.612171,0.61874,0.624541,0.152,0.152,0.152,0.150719333333333,0.151946666666667,0.153022333333333,0.148933,0.15216,0.155842,0.312213,0.31822,0.324925,0.366078333333333,0.369633333333333,0.372924333333333,5291.95,5395,5487.4,25032.975,25272.5,25510.625,0.0576301498023151,0.0631337774707479,0.0681008425602382,0.0909008194907615,0.100019900597149,0.110533216557406,4598.925,4703,4799.1,19128.8,19325.5,19578.625,0.183957,0.18812,0.191964,0.255050666666667,0.257673333333334,0.261048333333333,0.124168896030662,0.129253905884303,0.133927917795672,0.149552407235907,0.159265567736843,0.170358134442642,0.211678,0.2158,0.219496,0.333773,0.336966666666667,0.340141666666667,6.0044895,6.00492,6.005521,47,50,53,100
"400",97,"modUnequal",-0.192598491457321,-0.142484894722104,-0.104321321428906,0.200282145613029,0.224923277219384,0.24943953643036,-0.597950755851433,-0.563100279421759,-0.533699526306107,0.0869157286429357,0.0995703119133676,0.109170669976824,0.00049375,0.00103,0.00204875,0.000510333333333333,0.00104666666666666,0.001971,0.00044,0.00104,0.002301,0.569825,0.57272,0.5758045,0.554014,0.557213333333334,0.560425666666667,0.612171,0.61874,0.624604,0.152,0.152,0.152,0.150853333333333,0.15204,0.153073666666667,0.148779,0.15188,0.15544,0.313333,0.31936,0.326157,0.367222,0.370886666666667,0.374118,5293.425,5395,5487.875,25037.4,25274,25513.15,0.0588350565005478,0.0643825420972529,0.069146932139434,0.0933189211541603,0.102325397968252,0.113000252040213,4641.75,4748.5,4846.775,19252.8,19467,19717.875,0.18567,0.18994,0.193871,0.256704,0.25956,0.262905,0.125355858184816,0.130557244749079,0.134966097938807,0.15192321929336,0.161301343083596,0.172781607718058,0.211737,0.2158,0.219515,0.333832,0.336986666666666,0.340175333333333,6.0044895,6.00492,6.005521,47,50,53,100
"401",98,"modUnequal",-0.19743733264431,-0.145498326368993,-0.104886920771487,0.200060653203621,0.225290529876965,0.249218055769897,-0.597966196971222,-0.562809714069753,-0.533699526306107,0.0869054097343504,0.0995538915229411,0.109179882567448,0.0003995,0.000835,0.00171825,0.000391,0.00084,0.00164333333333333,0.000339,0.00086,0.001962,0.56984875,0.57274,0.575835,0.554014,0.557233333333333,0.560465666666667,0.61219,0.61876,0.624604,0.152,0.152,0.152,0.150756666666667,0.151973333333334,0.153167,0.148499,0.15208,0.15573,0.314479,0.32038,0.327347,0.368393333333333,0.372166666666667,0.375264666666667,5293.9,5396,5487.875,25038.4,25276,25514.2,0.0601717794090017,0.0658568196227872,0.07041250586046,0.0954706352188921,0.104454826338698,0.11522048813743,4680.75,4792.5,4887,19388.55,19594,19843.825,0.18723,0.1917,0.19548,0.258514,0.261253333333334,0.264584333333333,0.126497220392089,0.131600044542247,0.135876072453211,0.153749262243096,0.163148108458326,0.174643988105582,0.211756,0.21584,0.219515,0.333845333333333,0.337013333333333,0.340189333333333,6.0044895,6.00492,6.005521,47,50,53,100
"402",99,"modUnequal",-0.199328085722448,-0.14809220617728,-0.107716602346463,0.200170154011864,0.225006121737472,0.248469432392482,-0.597978663807289,-0.562740913115603,-0.533699526306107,0.0869054097343504,0.099513335415153,0.109148424124773,0.00032,0.000705,0.001403,0.000298333333333333,0.000706666666666667,0.00135433333333333,0.00028,0.00068,0.001682,0.56987925,0.572745,0.575845,0.554047666666667,0.557246666666666,0.560492333333333,0.612211,0.61876,0.624604,0.152,0.152,0.152,0.150746,0.152073333333334,0.153327,0.148019,0.15178,0.155762,0.315681,0.32144,0.328301,0.36966,0.37342,0.376339666666667,5294.425,5396.5,5488.875,25039.925,25279,25516.2,0.0615438422368445,0.0670423704418412,0.0716274028341563,0.0975587830707405,0.10671200915177,0.117504845317227,4732.85,4835,4928.625,19522.75,19726,19977.125,0.189314,0.1934,0.197145,0.260303333333333,0.263013333333334,0.266361666666667,0.127567594602559,0.132712646369241,0.1370817920513,0.155821616473553,0.165214010295699,0.176832146647512,0.211777,0.21586,0.219555,0.333865666666667,0.337053333333334,0.340216,6.0044895,6.00492,6.005521,47,50,53,100
"403",100,"modUnequal",-0.201955645555573,-0.150125793230228,-0.110642180840653,0.200142125627147,0.224730142273596,0.248438572347078,-0.598008577529816,-0.562334884857703,-0.533789760918116,0.0868618931094925,0.0995109015557084,0.109115922812195,0.0002595,0.000575,0.00116775,0.000238,0.000593333333333334,0.00115433333333333,0.00024,0.00056,0.001501,0.5698845,0.57275,0.57585975,0.554061,0.557246666666666,0.560498666666667,0.612232,0.61876,0.624604,0.152,0.152,0.152,0.150695666666667,0.152013333333334,0.153309333333333,0.148072,0.15196,0.155913,0.316679,0.3225,0.329324,0.37085,0.37458,0.377599333333333,5294.425,5396.5,5488.875,25042.35,25280,25517.725,0.0628139970597876,0.0682286033688788,0.0729331471942175,0.0995109277948361,0.109012412816098,0.119381987019756,4780.85,4876,4974.25,19651,19860.5,20110.75,0.191234,0.19504,0.19897,0.262013333333333,0.264806666666667,0.268143333333333,0.128656180326792,0.133875559541409,0.138153122326918,0.157752400322444,0.167404326104551,0.178557173811269,0.211777,0.21586,0.219555,0.333898,0.337066666666667,0.340236333333333,6.0044895,6.00492,6.005521,47,50,53,100
"404",101,"modUnequal",-0.203432220487423,-0.15357297792141,-0.113346305164454,0.199970034768143,0.224935985788104,0.248083171048114,-0.598008577529816,-0.562334884857703,-0.533850868721196,0.0868390143018053,0.0994760797322116,0.109136604554325,0.00021475,0.000475,0.000991999999999999,0.000179,0.000493333333333333,0.000961333333333333,0.00012,0.00044,0.001261,0.5698845,0.57276,0.57587025,0.554067333333333,0.55726,0.560498666666667,0.612232,0.61876,0.624604,0.152,0.152,0.152,0.150586666666667,0.15196,0.153262333333333,0.148213,0.15212,0.15624,0.317772,0.32344,0.330082,0.372036666666667,0.375726666666666,0.378896,5294.9,5396.5,5489.4,25043.875,25280.5,25518.725,0.0641024191430704,0.0695490827999869,0.0742729935808475,0.101946723851377,0.111198083114341,0.121444603993821,4820.425,4917,5016,19782.325,19992,20240.325,0.192817,0.19668,0.20064,0.263764333333333,0.26656,0.269871,0.129664384311546,0.134896949377061,0.139026366300877,0.159997468713776,0.169279286111533,0.180664900599101,0.211796,0.21586,0.219576,0.333918333333333,0.337073333333333,0.340249666666667,6.0044895,6.00492,6.005521,47,50,53,100
"405",102,"modUnequal",-0.20384776246329,-0.15512577812719,-0.116344081485582,0.199878868316787,0.225227429356526,0.248201748004413,-0.597973147868787,-0.562424673028209,-0.533850868721196,0.0868390143018053,0.0994596273064504,0.109136604554325,0.00015,0.00038,0.0008105,0.00012,4e-04,0.000767666666666667,9.9e-05,0.00036,0.001021,0.569915,0.57279,0.57587025,0.554081333333333,0.557266666666667,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150508333333333,0.151973333333333,0.153346666666667,0.14796,0.15208,0.156475,0.318822,0.32452,0.331107,0.373222,0.376966666666667,0.380122333333333,5294.9,5396.5,5489.4,25044.875,25281,25520.25,0.0655190889013866,0.0707093537704618,0.0755161199804826,0.104152939692024,0.113382573226255,0.123545399629715,4858.425,4959.5,5060.15,19907.225,20125,20368.725,0.194337,0.19838,0.202406,0.265429666666667,0.268333333333333,0.271583,0.130749063281501,0.13598140147605,0.140070895223453,0.162014965099612,0.171118465794331,0.182623657422823,0.211796,0.21586,0.219576,0.333931666666667,0.33708,0.34027,6.0044895,6.00492,6.005521,47,50,53,100
"406",103,"modUnequal",-0.207179271077977,-0.158014196513724,-0.115949347831726,0.200054446485174,0.224804087083217,0.247425302179408,-0.598035974888285,-0.562379167449125,-0.533879995530124,0.0868183764846346,0.099472720465044,0.109072563148798,0.00011,0.000315,0.000661,0.000106666666666667,0.00032,0.000640666666666666,8e-05,0.00028,8e-04,0.56991975,0.572795,0.5758845,0.554081333333333,0.557286666666666,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150551666666667,0.152053333333333,0.153251,0.148247,0.15184,0.156345,0.319767,0.32546,0.332328,0.374432,0.378133333333334,0.381348666666667,5294.9,5396.5,5489.4,25044.875,25281.5,25520.25,0.0668510104335865,0.071978419135153,0.0767037526133253,0.106726569338904,0.115594679234618,0.125595534378563,4899,4998.5,5104.625,20034.65,20253,20491.6,0.19596,0.19994,0.204185,0.267128666666667,0.27004,0.273221333333333,0.131889227896326,0.137037236765606,0.141175934754153,0.164265708336807,0.173066818247366,0.184088723817952,0.211796,0.21586,0.219576,0.333931666666667,0.337086666666667,0.34027,6.0044895,6.00492,6.005521,47,50,53,100
"407",104,"modUnequal",-0.210947626000707,-0.161156906206868,-0.120446468537729,0.199454411441578,0.22478583616364,0.247830926943224,-0.598131715204756,-0.562420707560421,-0.533879995530124,0.086797738667464,0.0994511552626546,0.109072563148798,9.475e-05,0.000245,0.00053525,8.63333333333333e-05,0.000266666666666667,0.000534,4e-05,2e-04,0.00068,0.56992925,0.572805,0.575895,0.554081333333333,0.557293333333333,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150537666666667,0.152053333333333,0.153345666666667,0.147963,0.15184,0.156387,0.320779,0.32642,0.333311,0.375482666666667,0.379246666666667,0.382367333333333,5294.9,5396.5,5489.4,25045.825,25282,25520.725,0.0681160698846344,0.0732218515450695,0.077848995298166,0.108823531768597,0.117510797984443,0.127441733567035,4940.425,5044.5,5149.05,20165.425,20386.5,20630.3,0.197617,0.20178,0.205962,0.268872333333333,0.27182,0.275070666666667,0.132858876011271,0.13820251840816,0.14209795304172,0.166307469118069,0.175132449915727,0.185885538071875,0.211796,0.21586,0.219576,0.333944333333333,0.337093333333333,0.340276333333333,6.0044895,6.00492,6.005521,47,50,53,100
"408",105,"modUnequal",-0.212787164846659,-0.162890353664011,-0.121222342451183,0.199498782658882,0.22477495382076,0.247849781673561,-0.598161628927282,-0.562469023259389,-0.533879995530124,0.0868375477928398,0.0994166732735424,0.109061383183296,6.95e-05,0.00019,0.00043,5.26666666666667e-05,0.000213333333333333,0.000420333333333333,0,0.00016,0.000501,0.56993925,0.572805,0.575895,0.554088333333333,0.557293333333333,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150753,0.15216,0.153263,0.148211,0.15152,0.155741,0.321777,0.3273,0.334208,0.37662,0.3803,0.383526,5294.9,5396.5,5489.4,25045.825,25283,25521.725,0.0693968983776526,0.0744124496980188,0.0790556582856514,0.110439745653455,0.119564052135554,0.12997376351071,4979,5089,5185,20286.175,20515,20765.2,0.19916,0.20356,0.2074,0.270482333333333,0.273533333333334,0.276869333333333,0.133959994302794,0.139111849499541,0.143115193636687,0.168489515649946,0.176892530095371,0.188096396448776,0.211796,0.21586,0.219576,0.333944333333333,0.337106666666667,0.340289666666667,6.0044895,6.00492,6.005521,47,50,53,100
"409",106,"modUnequal",-0.214392557666028,-0.164756622372824,-0.123980820847993,0.199876311262104,0.224352931417754,0.247947094876577,-0.598221456372336,-0.562469023259389,-0.533879995530124,0.0868157909757577,0.0994166732735424,0.109061383183296,5e-05,0.00016,0.0003605,4e-05,0.000173333333333333,0.000354333333333333,0,0.00012,0.000461,0.56993925,0.57282,0.575895,0.554088333333333,0.557306666666667,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150528666666667,0.152086666666666,0.153102333333333,0.148693,0.15174,0.156414,0.322788,0.32836,0.335477,0.377622,0.381393333333333,0.384603333333333,5294.9,5396.5,5489.4,25046.3,25285,25521.725,0.0709240025122154,0.0756529176362684,0.0801270995697677,0.112288819955548,0.121614644826004,0.131769094989515,5018.95,5128.5,5233.725,20410.75,20650.5,20889.575,0.200758,0.20514,0.209349,0.272143333333333,0.27534,0.278527666666667,0.135105199970109,0.140102722513633,0.14399506749694,0.170307431518996,0.178846878321159,0.189777555997371,0.211796,0.21586,0.219576,0.333950666666667,0.337133333333333,0.340289666666667,6.0044895,6.00492,6.005521,47,50,53,100
"410",107,"modUnequal",-0.217720647445537,-0.166450573709452,-0.125230269150354,0.199984922860829,0.224199237764395,0.247881875289664,-0.598221456372336,-0.562469023259389,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109061383183296,3.475e-05,0.00013,3e-04,2.66666666666667e-05,0.00014,0.000294,0,8e-05,0.00036,0.5699445,0.57282,0.575895,0.554095333333333,0.557306666666667,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150711666666667,0.15202,0.153101,0.148697,0.15194,0.155865,0.323672,0.32926,0.336418,0.378637333333333,0.382466666666667,0.385829333333333,5294.9,5396.5,5489.4,25046.825,25286,25521.725,0.0724961803629649,0.0766878492610912,0.0814383837135767,0.114975506358926,0.123617931281462,0.133702456254,5053.425,5170.5,5270.3,20522.8,20778,21009.45,0.202137,0.20682,0.210812,0.273637333333333,0.27704,0.280126,0.136188074290501,0.141174982291239,0.144949162100075,0.171620161786203,0.180552025663087,0.191073400153916,0.211796,0.21586,0.219576,0.333957666666667,0.337146666666666,0.340289666666667,6.0044895,6.00492,6.005521,47,50,53,100
"411",108,"modUnequal",-0.220666636722434,-0.167697836887394,-0.129116192831744,0.199271471756316,0.223973756364247,0.247729040011752,-0.598221456372336,-0.562469023259389,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,2.475e-05,0.00011,0.00024525,2.66666666666667e-05,0.000113333333333334,0.000240666666666666,0,8e-05,0.00032,0.5699445,0.572825,0.575895,0.554108,0.557313333333334,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150824666666667,0.151913333333334,0.153260333333333,0.148219,0.15226,0.155526,0.324466,0.33008,0.337431,0.379713,0.383473333333333,0.386948,5294.9,5396.5,5489.4,25046.825,25286.5,25521.725,0.0737680743624667,0.0778429559946982,0.0827102871968248,0.116818947103554,0.125754762123876,0.135652255028301,5089.95,5209,5315.975,20651.425,20897,21129.525,0.203598,0.20836,0.212639,0.275352333333333,0.278626666666667,0.281727,0.136949316560405,0.14201572874522,0.145853286141658,0.173506032572772,0.182330960670861,0.192606045989715,0.211796,0.21586,0.219576,0.333957666666667,0.337153333333334,0.340289666666667,6.0044895,6.00492,6.005521,47,50,53,100
"412",109,"modUnequal",-0.222429913827023,-0.169431043183609,-0.130564152237151,0.199235522303529,0.224495406075899,0.247826519834789,-0.598254369669308,-0.562469023259389,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,2e-05,8.5e-05,0.00019525,2.66666666666667e-05,8e-05,2e-04,0,6e-05,0.000281999999999999,0.5699445,0.572825,0.575895,0.554108,0.557326666666667,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150836,0.15192,0.153389333333333,0.147832,0.15224,0.155492,0.325102,0.33102,0.338364,0.380768,0.384546666666666,0.387851666666667,5294.9,5396.5,5489.4,25046.825,25286.5,25521.725,0.0749086660190063,0.0789419758826614,0.0837817350995322,0.118840638422741,0.12801377093313,0.137411448223628,5134.325,5250.5,5363.3,20791.85,21020.5,21254.05,0.205373,0.21002,0.214532,0.277224666666667,0.280273333333333,0.283387333333333,0.137901056320666,0.142917280000687,0.146669660588374,0.174715728919374,0.184014257785307,0.194145717784231,0.211796,0.21586,0.219576,0.333957666666667,0.337153333333334,0.340289666666667,6.0044895,6.00492,6.005521,47,50,53,100
"413",110,"modUnequal",-0.224953507994447,-0.172216383809807,-0.132973096137094,0.199314026934408,0.224248572638203,0.247760297734437,-0.59828728296628,-0.562503801615866,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,1.475e-05,7e-05,0.00015525,1.33333333333333e-05,6.66666666666667e-05,0.00016,0,4e-05,0.000261,0.56994975,0.572825,0.575895,0.554115,0.557326666666667,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150817666666667,0.151946666666667,0.153173333333333,0.14848,0.15216,0.155547,0.326009,0.3319,0.3392,0.381868,0.3855,0.388824666666667,5294.9,5396.5,5489.4,25047.35,25286.5,25522.725,0.0760175234692324,0.0800055922935471,0.0848058201553273,0.120874128352325,0.129775610480128,0.139468210313064,5173.425,5290,5401.15,20910.85,21141,21371.3,0.206937,0.2116,0.216046,0.278811333333333,0.28188,0.284950666666667,0.1388732243952,0.143933930609242,0.147698390640666,0.176470213487786,0.185557843321435,0.196046711222669,0.211796,0.21586,0.219576,0.333964666666667,0.337153333333334,0.340303,6.0044895,6.00492,6.005521,47,50,53,100
"414",111,"modUnequal",-0.227789534328804,-0.175169080948405,-0.134251334908102,0.198919707432514,0.224204353534908,0.246949464895481,-0.598317196688806,-0.562503801615866,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,1e-05,5e-05,0.00012525,1.33333333333333e-05,5.33333333333333e-05,0.000133333333333333,0,4e-05,0.000221,0.56994975,0.572825,0.575895,0.554115,0.557326666666667,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.151017,0.151946666666667,0.153094,0.148718,0.15216,0.154949,0.326754,0.33266,0.340124,0.382914333333333,0.386526666666666,0.389921666666667,5294.9,5396.5,5489.4,25047.35,25286.5,25523.2,0.0772778231370416,0.0811463550855077,0.0858990623624434,0.122735282311237,0.132186803258873,0.141439278034882,5216,5331.5,5440.725,21023.9,21264.5,21502.525,0.20864,0.21326,0.217629,0.280318666666667,0.283526666666666,0.286700333333333,0.140010013850067,0.144858156841185,0.148793371936979,0.178168272978877,0.187348015680129,0.197810097816136,0.211796,0.21586,0.219576,0.333964666666667,0.337153333333334,0.340309333333333,6.0044895,6.00492,6.005521,47,50,53,100
"415",112,"modUnequal",-0.229895978019418,-0.177883396015156,-0.135283644207544,0.199147531686514,0.224277677622508,0.246823816766022,-0.598317196688806,-0.562503801615866,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,4.75e-06,4e-05,0.00011525,0,4.66666666666667e-05,0.000106666666666667,0,0,0.00016,0.56994975,0.572825,0.575895,0.554115,0.557326666666667,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.151111666666667,0.151993333333333,0.153303666666667,0.148089,0.15202,0.154665,0.327929,0.33342,0.340863,0.383971666666667,0.387573333333333,0.390922,5294.9,5396.5,5489.4,25047.35,25287.5,25524.15,0.0783273656696064,0.0823064179479897,0.087019109781055,0.124417798921539,0.13391242019797,0.143422720312353,5252.425,5374.5,5477.05,21160.275,21379.5,21622.025,0.210097,0.21498,0.219082,0.282137,0.28506,0.288293666666667,0.140866158546983,0.145689480585368,0.149634575003168,0.179766251025296,0.189112113445773,0.199591531323264,0.211796,0.21586,0.219576,0.333964666666667,0.337166666666667,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"416",113,"modUnequal",-0.233582826794529,-0.179480015954242,-0.137913197284126,0.198408433743318,0.224144113228604,0.246958745475201,-0.598317196688806,-0.562503801615866,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,0,3e-05,9e-05,0,4e-05,0.000100333333333333,0,0,0.00012,0.56994975,0.572825,0.575895,0.554115,0.557326666666667,0.560526666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150958,0.151946666666667,0.153288333333333,0.148135,0.15216,0.155126,0.328754,0.33424,0.341882,0.385027666666667,0.38852,0.391881333333333,5294.9,5396.5,5489.4,25047.35,25287.5,25524.15,0.0793534261301445,0.0834026848309431,0.0880883762531242,0.126108208087238,0.13557039031006,0.14533752657874,5294.8,5412.5,5512.725,21280.55,21496,21757.2,0.211792,0.2165,0.220509,0.283740666666667,0.286613333333333,0.290096,0.141867467916121,0.146634894839917,0.150517613583227,0.181386914334696,0.190721196995772,0.201514104696759,0.211796,0.21586,0.219576,0.333964666666667,0.337166666666667,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"417",114,"modUnequal",-0.233886866421959,-0.181641094042673,-0.14025415038924,0.198105954079458,0.224191710110423,0.247516965029721,-0.598347110411332,-0.562503801615866,-0.533879995530124,0.0868157909757577,0.0994059503328832,0.109115749960768,0,3e-05,7.52499999999999e-05,0,2.66666666666667e-05,8.69999999999999e-05,0,0,0.000101,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.151046333333333,0.151873333333333,0.153248333333333,0.148255,0.15238,0.154861,0.32923,0.335,0.342482,0.385864,0.389526666666667,0.392887666666667,5294.9,5396.5,5489.4,25047.35,25288.5,25524.15,0.0805018655592994,0.0844255807718625,0.0893189810663821,0.12818852198511,0.13726567797558,0.147248823579229,5329.9,5454,5553.2,21394.6,21619,21874.775,0.213196,0.21816,0.222128,0.285261333333333,0.288253333333333,0.291663666666667,0.142673975604721,0.147555305491393,0.151377190187678,0.183318558116964,0.192419068598448,0.203437369688715,0.211796,0.21586,0.219576,0.333964666666667,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"418",115,"modUnequal",-0.236284878808656,-0.183199938068097,-0.14205087727384,0.198528418712547,0.224571998910813,0.247988201010089,-0.598347110411332,-0.562503801615866,-0.533909122339052,0.0868157909757577,0.0994059503328832,0.109115749960768,0,2e-05,7e-05,0,2.66666666666667e-05,8e-05,0,0,8e-05,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150998666666667,0.151913333333334,0.153321333333333,0.148036,0.15226,0.155004,0.329997,0.3359,0.343284,0.386794666666667,0.390426666666667,0.393815333333333,5294.9,5396.5,5489.4,25047.35,25288.5,25524.15,0.0814228442142065,0.0854925001348568,0.0903359627736306,0.129747189739016,0.139309140813793,0.149137847095002,5369.95,5494.5,5595.45,21520.45,21729,22002.725,0.214798,0.21978,0.223818,0.286939333333333,0.28972,0.293369666666667,0.143502396519627,0.148520686028777,0.152149561345115,0.184952564018949,0.193931038826344,0.204802477114002,0.211796,0.21586,0.219576,0.333964666666667,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
